year,country,gdiincj992,gptincj992,rdiincj992,rptincj992
2016,GH,0.5819,0.5973,34.0781,37.58620000000001
2017,GH,0.5763,0.5973,33.0114,37.58620000000001
2018,GH,0.5725,0.5973,32.3248,37.58620000000001
2019,GH,0.5690000000000001,0.5973,31.6975,37.58620000000001
2020,GH,0.5703,0.5973,31.9341,37.58620000000001
2021,GH,0.5699000000000001,0.5973,31.8535,37.58620000000001
2022,GH,0.5695,0.5973,31.7895,37.58620000000001
2023,GH,0.5693,0.5973,31.744,37.58620000000001
1980,GI,0.3907,0.4447,12.1408,15.6673
1981,GI,0.3932,0.4462,12.192,15.6794
1982,GI,0.3943,0.4474,12.2412,15.7618
1983,GI,0.3932,0.4467,12.1662,15.6659
1984,GI,0.3973,0.4511,12.4042,16.0022
1985,GI,0.4023,0.4558,12.726,16.4428
1986,GI,0.3973,0.4511,12.4171,16.039
1987,GI,0.3945,0.4493,12.2957,15.9193
1988,GI,0.3879,0.4446,11.9224,15.5019
1989,GI,0.3887,0.4448,12.0658,15.662
1990,GI,0.3874,0.4437,11.9103,15.4485
1991,GI,0.3846,0.4412,11.7608,15.2677
1992,GI,0.3928,0.45,12.3342,16.072
1993,GI,0.4016,0.4578,12.8392,16.7372
1994,GI,0.4111,0.4658,13.5059,17.5505
1995,GI,0.4086,0.463,13.2847,17.2249
1996,GI,0.4098,0.4639,13.3772,17.3317
1997,GI,0.4178,0.4717,13.925,18.0455
1998,GI,0.4168,0.4714,13.8996,18.0497
1999,GI,0.4172,0.472,13.9226,18.0982
2000,GI,0.4242,0.4786,14.3934,18.7053
2001,GI,0.422,0.476,14.2121,18.4603
2002,GI,0.4166,0.471,13.816,17.9469
2003,GI,0.4201,0.4747,14.0704,18.3329
2004,GI,0.4307,0.4829,14.8527,19.2839
2005,GI,0.4299,0.4832,14.7293,19.1598
2006,GI,0.4355,0.4881,15.1983,19.7185
2007,GI,0.433,0.486,15.0447,19.5029
2008,GI,0.4159,0.4697,13.7038,17.7748
2009,GI,0.408,0.4627,13.1424,17.0821
2010,GI,0.4289,0.481,14.6625,18.9691
2011,GI,0.4295,0.4817,14.6987,19.032
2012,GI,0.4253,0.4774,14.3357,18.5617
2013,GI,0.4303,0.4812,14.6853,18.9467
2014,GI,0.4336,0.4848,14.9572,19.3329
2015,GI,0.4326,0.484,14.8848,19.2449
2016,GI,0.4324,0.4836,14.8857,19.2164
2017,GI,0.4313,0.4829,14.8386,19.1627
2018,GI,0.4291,0.4811,14.6823,18.9724
2019,GI,0.4256,0.478,14.4315,18.6471
2020,GI,0.4262,0.4784,14.4343,18.65
2021,GI,0.4313,0.4829,14.8543,19.1641
2022,GI,0.4309,0.4833,14.8493,19.1971
2023,GI,0.4309,0.4833,14.8493,19.1971
1980,GL,0.3927,0.4403,12.9455,16.2005
1981,GL,0.3936,0.4412,13.0022,16.2741
1982,GL,0.3945,0.4421,13.0603,16.3494
1983,GL,0.3954,0.443,13.1196,16.4265
1984,GL,0.3963,0.444,13.1804,16.5054
1985,GL,0.3972,0.4449,13.2427,16.5861
1986,GL,0.3982,0.4459,13.3064,16.6688
1987,GL,0.3992,0.4469,13.3717,16.7536
1988,GL,0.4002,0.4479,13.4386,16.8404
1989,GL,0.4012,0.449,13.5073,16.9294
1990,GL,0.4023,0.45,13.5776,17.0207
1991,GL,0.4036,0.4515,13.6925,17.1709
1992,GL,0.4048,0.453,13.8036,17.3163
1993,GL,0.4061,0.4544,13.9113,17.457
1994,GL,0.4073,0.4558,14.0156,17.5935
1995,GL,0.4085,0.4571,14.1166,17.7257
1996,GL,0.4097,0.4584,14.2147,17.8539
1997,GL,0.4109,0.4596,14.3098,17.9784
1998,GL,0.412,0.4608,14.4021,18.0992
1999,GL,0.4132,0.462,14.4918,18.2165
2000,GL,0.4143,0.4631,14.5789,18.3305
2001,GL,0.4231,0.4719,15.238,19.1606
2002,GL,0.4318,0.4805,15.9104,20.0076
2003,GL,0.4404,0.489,16.5968,20.8718
2004,GL,0.4489,0.4972,17.2974,21.7539
2005,GL,0.4573,0.5052,18.0127,22.6543
2006,GL,0.4655,0.5131,18.7433,23.5738
2007,GL,0.4735,0.5207,19.4894,24.5128
2008,GL,0.4814000000000001,0.5282,20.2518,25.472
2009,GL,0.4892,0.5356000000000001,21.0309,26.4521
2010,GL,0.4968,0.5428000000000001,21.8273,27.4537
2011,GL,0.4989,0.5447000000000001,22.054,27.7359
2012,GL,0.5009,0.5466,22.2726,28.008
2013,GL,0.5028,0.5483,22.4835,28.2705
2014,GL,0.5046,0.55,22.6872,28.524
2015,GL,0.5063,0.5516,22.8839,28.7689
2016,GL,0.508,0.5531,23.0741,29.0056
2017,GL,0.5096,0.5546,23.258,29.2345
2018,GL,0.5111,0.556,23.4359,29.456
2019,GL,0.5125000000000001,0.5574,23.6083,29.6705
2020,GL,0.5139,0.5587,23.7753,29.8783
2021,GL,0.5139,0.5587,23.7753,29.8783
2022,GL,0.5139,0.5587,23.7752,29.8783
2023,GL,0.5139,0.5587,23.7752,29.8783
1980,GM,0.6547000000000001,0.6485000000000001,52.3688,50.5084
1981,GM,0.6521,0.6485000000000001,51.5673,50.5084
1982,GM,0.6451,0.6485000000000001,49.2571,50.5084
1983,GM,0.6449,0.6485000000000001,49.20180000000001,50.5084
1984,GM,0.6443,0.6485000000000001,49.0193,50.5084
1985,GM,0.6464000000000001,0.6485000000000001,49.7052,50.5084
1986,GM,0.6482,0.6485000000000001,50.2238,50.5084
1987,GM,0.6489,0.6485000000000001,50.42290000000001,50.5084
1988,GM,0.6493,0.6485000000000001,50.5622,50.5084
1989,GM,0.6493,0.6485000000000001,50.5171,50.5084
1990,GM,0.6497,0.6485000000000001,50.6591,50.5084
1991,GM,0.6509,0.6485000000000001,51.0757,50.5084
1992,GM,0.6486000000000001,0.6485000000000001,50.2657,50.5084
1993,GM,0.648,0.6485000000000001,50.0597,50.5084
1994,GM,0.6484,0.6485000000000001,50.2278,50.5084
1995,GM,0.6486000000000001,0.6485000000000001,50.3513,50.5084
1996,GM,0.6489,0.6485000000000001,50.4577,50.5084
1997,GM,0.6478,0.6485000000000001,50.11040000000001,50.5084
1998,GM,0.6474000000000001,0.6485000000000001,49.9632,50.5084
1999,GM,0.6463,0.6471,49.59970000000001,50.0501
2000,GM,0.645,0.6456000000000001,49.19,49.5977
2001,GM,0.6438,0.6442,48.8331,49.1512
2002,GM,0.6428,0.6428,48.5331,48.7104
2003,GM,0.6413,0.6413,48.0623,48.2753
2004,GM,0.6367,0.6381,46.4519,47.15150000000001
2005,GM,0.6329,0.635,45.2225,46.072
2006,GM,0.6288,0.6318,43.9495,45.03420000000001
2007,GM,0.6324000000000001,0.6287,44.6732,44.0358
2008,GM,0.6299,0.6255000000000001,43.8915,43.0745
2009,GM,0.6271,0.6223000000000001,42.9814,42.1484
2010,GM,0.6246,0.6192000000000001,42.2411,41.2554
2011,GM,0.6093000000000001,0.6041000000000001,38.7524,37.9706
2012,GM,0.5942000000000001,0.5890000000000001,35.6785,35.0097
2013,GM,0.5814,0.5739000000000001,33.2993,32.327
2014,GM,0.5676,0.5588000000000001,30.9445,29.8852
2015,GM,0.5549000000000001,0.5437000000000001,28.9329,27.6532
2016,GM,0.5572,0.5486,29.2924,28.3593
2017,GM,0.5633,0.5534,30.2772,29.0885
2018,GM,0.5677,0.5583,31.0183,29.8419
2019,GM,0.5709000000000001,0.5631,31.5536,30.6207
2020,GM,0.5683,0.5680000000000001,31.0972,31.4261
2021,GM,0.5732,0.5680000000000001,31.9548,31.4261
2022,GM,0.5731,0.5680000000000001,31.9405,31.4261
2023,GM,0.5731,0.5680000000000001,31.9443,31.4261
1980,GN,0.6019,0.6037,40.5427,41.2594
1981,GN,0.6015,0.6037,40.4214,41.2594
1982,GN,0.5978,0.6037,39.5247,41.2594
1983,GN,0.602,0.6037,40.6099,41.2594
1984,GN,0.6019,0.6037,40.5795,41.2594
1985,GN,0.601,0.6037,40.3626,41.2594
1986,GN,0.5781000000000001,0.6037,34.9766,41.2594
1987,GN,0.5677,0.6037,32.7917,41.2594
1988,GN,0.5759000000000001,0.6037,34.488,41.2594
1989,GN,0.5725,0.6037,33.7551,41.2594
1990,GN,0.5708,0.6037,33.41,41.2594
1991,GN,0.5804,0.6037,35.4435,41.2594
1992,GN,0.6022000000000001,0.6134000000000001,39.76450000000001,42.8359
1993,GN,0.618,0.6231,42.787,44.3761
1994,GN,0.6345000000000001,0.6327,46.1093,45.8813
1995,GN,0.6316,0.6297,45.215,44.9953
1996,GN,0.6294000000000001,0.6267,44.5641,44.1349
1997,GN,0.6231,0.6237,42.859,43.2988
1998,GN,0.6219,0.6207,42.5183,42.486
1999,GN,0.6196,0.6177,41.8746,41.6956
2000,GN,0.615,0.6147,40.7173,40.9267
2001,GN,0.6088,0.6117,39.2174,40.1785
2002,GN,0.6061000000000001,0.6087,38.5257,39.45
2003,GN,0.6022000000000001,0.6,37.7259,37.6032
2004,GN,0.5951000000000001,0.5913,36.2836,35.8521
2005,GN,0.5842,0.5826,34.1589,34.1894
2006,GN,0.5712,0.5739000000000001,31.779,32.6087
2007,GN,0.5660000000000001,0.5652,30.8706,31.1038
2008,GN,0.5564,0.5557,29.1999,29.4784
2009,GN,0.5431,0.5461,27.1124,27.9645
2010,GN,0.5321,0.5366000000000001,25.5175,26.5513
2011,GN,0.5192,0.5271,23.7725,25.2289
2012,GN,0.5008,0.5175000000000001,21.5549,23.9889
2013,GN,0.5005000000000001,0.5097,21.5062,23.0388
2014,GN,0.4968,0.5019,21.0964,22.1276
2015,GN,0.4901,0.4941,20.3514,21.2528
2016,GN,0.4678,0.4863,18.1348,20.4125
2017,GN,0.4756,0.4785,18.8117,19.6045
2018,GN,0.4696,0.4707,18.1845,18.8271
2019,GN,0.471,0.4707,18.3405,18.8271
2020,GN,0.4761,0.4707,18.8612,18.8271
2021,GN,0.4765,0.4707,18.8931,18.8271
2022,GN,0.4781,0.4707,19.0382,18.8271
2023,GN,0.4781,0.4707,19.039,18.8271
1980,GQ,0.6346,0.617,45.8571,41.7999
1981,GQ,0.6348,0.6172000000000001,45.9028,41.8429
1982,GQ,0.636,0.6171,46.0827,41.8136
1983,GQ,0.6332,0.6169,45.6081,41.7823
1984,GQ,0.6349,0.617,45.8466,41.8022
1985,GQ,0.6344000000000001,0.6171,45.849,41.8236
1986,GQ,0.6343,0.6171,45.8065,41.8156
1987,GQ,0.6335000000000001,0.617,45.6635,41.7914
1988,GQ,0.6336,0.6169,45.6935,41.7694
1989,GQ,0.6335000000000001,0.6168,45.6803,41.7592
1990,GQ,0.6333000000000001,0.6168,45.6374,41.758
1991,GQ,0.6334000000000001,0.6168,45.6692,41.7405
1992,GQ,0.6341,0.6167,45.8866,41.7284
1993,GQ,0.6341,0.6167,45.8723,41.7186
1994,GQ,0.6336,0.6163000000000001,45.791,41.6292
1995,GQ,0.6328,0.616,45.5779,41.5422
1996,GQ,0.6316,0.6162000000000001,45.3024,41.5784
1997,GQ,0.6292,0.6159,44.6926,41.4941
1998,GQ,0.6129,0.6154000000000001,40.5974,41.3673
1999,GQ,0.6236,0.6148,43.2398,41.2154
2000,GQ,0.6181,0.6142000000000001,41.8791,41.0676
2001,GQ,0.6102000000000001,0.6118,40.0487,40.5143
2002,GQ,0.5984,0.61,37.4863,40.1201
2003,GQ,0.6082000000000001,0.6082000000000001,39.6455,39.7265
2004,GQ,0.6069,0.6065,39.3787,39.38500000000001
2005,GQ,0.6026,0.6048,38.4245,39.0137
2006,GQ,0.5971000000000001,0.6031000000000001,37.2499,38.6467
2007,GQ,0.6004,0.6013000000000001,37.935,38.2776
2008,GQ,0.5982000000000001,0.6002000000000001,37.466,38.0343
2009,GQ,0.5833,0.602,34.379,38.4251
2010,GQ,0.5998,0.6039,37.7702,38.8261
2011,GQ,0.603,0.6057,38.4858,39.2288
2012,GQ,0.6,0.6066,37.8198,39.4286
2013,GQ,0.6034,0.6099,38.5385,40.1307
2014,GQ,0.6046,0.6131,38.7762,40.8511
2015,GQ,0.6006,0.615,37.8611,41.2313
2016,GQ,0.6153000000000001,0.617,41.0599,41.6255
2017,GQ,0.6178,0.6189,41.6097,42.0278
2018,GQ,0.6205,0.621,42.1728,42.4515
2019,GQ,0.6132000000000001,0.622,40.4183,42.6428
2020,GQ,0.615,0.623,40.7348,42.8344
2021,GQ,0.6155,0.6217,40.8772,42.5309
2022,GQ,0.6156,0.6217,40.8985,42.5163
2023,GQ,0.6154000000000001,0.6217,40.8566,42.5199
1980,GR,0.4197,0.4768,14.4687,18.9636
1981,GR,0.4245,0.4921,14.8833,20.5349
1982,GR,0.4152,0.4848,14.1091,19.5245
1983,GR,0.4033,0.4718,13.3765,18.3263
1984,GR,0.398,0.4678,12.9474,17.852
1985,GR,0.4023,0.4769,13.1983,18.6563
1986,GR,0.3941,0.4638,12.4639,17.178
1987,GR,0.3867,0.4591,12.0711,16.7713
1988,GR,0.3887,0.4534,12.123,16.3452
1989,GR,0.3824,0.4434,11.7815,15.5721
1990,GR,0.3933,0.4515,12.4088,16.2676
1991,GR,0.394,0.452,12.443,16.3735
1992,GR,0.3912,0.449,12.2476,16.1094
1993,GR,0.4049,0.4682,13.0656,17.6942
1994,GR,0.4218,0.4996,14.0524,20.6813
1995,GR,0.4179,0.4982,13.8156,20.5436
1996,GR,0.4206,0.5015000000000001,14.0848,20.9519
1997,GR,0.4343,0.5214,15.1744,23.4845
1998,GR,0.4389,0.5294,15.4994,24.5376
1999,GR,0.4351,0.5337000000000001,15.3505,25.2027
2000,GR,0.4318,0.5446,15.1115,26.7458
2001,GR,0.4302,0.5389,15.0315,25.9159
2002,GR,0.4129,0.519,13.7205,23.1048
2003,GR,0.3943,0.4946,12.5985,20.3148
2004,GR,0.4053,0.5031,13.2459,21.2286
2005,GR,0.4003,0.5057,12.9843,21.5019
2006,GR,0.3953,0.4865,12.7418,19.6082
2007,GR,0.3837,0.4756,11.9809,18.4481
2008,GR,0.358,0.4568,10.5038,16.493
2009,GR,0.3448,0.4468,9.9041,15.7417
2010,GR,0.3545,0.4668,10.462,17.4729
2011,GR,0.3447,0.4531,9.678,15.9282
2012,GR,0.3483,0.4562,9.8254,16.1097
2013,GR,0.3628,0.4614,10.7347,16.7807
2014,GR,0.3761,0.4855,11.564,19.0732
2015,GR,0.3805,0.4831,11.7088,18.8172
2016,GR,0.3647,0.4699,10.8459,17.5155
2017,GR,0.3576,0.4615,10.5371,16.818
2018,GR,0.3443,0.4481,9.8777,15.6707
2019,GR,0.3404,0.4441,9.6323,15.2768
2020,GR,0.332,0.4408,9.3167,15.0299
2021,GR,0.3421,0.4447,9.7949,15.3426
2022,GR,0.3635,0.4632,10.9552,16.9705
2023,GR,0.3637,0.4638,10.9727,17.0281
1980,GT,0.6564,0.6777000000000001,54.7366,65.09870000000001
1981,GT,0.6573,0.6777000000000001,55.1249,65.09870000000001
1982,GT,0.6603,0.6777000000000001,56.428,65.09870000000001
1983,GT,0.6596000000000001,0.6777000000000001,56.201,65.09870000000001
1984,GT,0.6591,0.6777000000000001,56.0057,65.09870000000001
1985,GT,0.6607000000000001,0.6777000000000001,56.6768,65.09870000000001
1986,GT,0.6594,0.6777000000000001,56.13,65.09870000000001
1987,GT,0.6573,0.6777000000000001,55.23090000000001,65.09870000000001
1988,GT,0.6572,0.6777000000000001,55.22790000000001,65.09870000000001
1989,GT,0.6549,0.6777000000000001,54.2629,65.09870000000001
1990,GT,0.6558,0.6777000000000001,54.66,65.09870000000001
1991,GT,0.6552,0.6777000000000001,54.475,65.09870000000001
1992,GT,0.6553,0.6777000000000001,54.3896,65.09870000000001
1993,GT,0.6553,0.6777000000000001,54.4416,65.09870000000001
1994,GT,0.6573,0.6777000000000001,55.1583,65.09870000000001
1995,GT,0.6574,0.6777000000000001,55.25380000000001,65.09870000000001
1996,GT,0.6588,0.6777000000000001,55.786,65.09870000000001
1997,GT,0.6586000000000001,0.6777000000000001,55.6043,65.09870000000001
1998,GT,0.6549,0.6777000000000001,54.2282,65.09870000000001
1999,GT,0.653,0.6777000000000001,53.50700000000001,65.09870000000001
2000,GT,0.6524,0.6777000000000001,53.274,65.09870000000001
2001,GT,0.6613,0.687,56.46850000000001,69.6958
2002,GT,0.6593,0.6859000000000001,55.8028,69.20830000000001
2003,GT,0.6521,0.6809000000000001,52.32100000000001,65.3178
2004,GT,0.6511,0.6762,51.8946,62.97940000000001
2005,GT,0.6535000000000001,0.6766,53.0318,63.5544
2006,GT,0.6472,0.6723,50.4593,60.9603
2007,GT,0.6551,0.6794,52.4977,63.2056
2008,GT,0.6505000000000001,0.6755,51.1656,61.6979
2009,GT,0.6409,0.6676000000000001,48.4522,58.9222
2010,GT,0.6377,0.6661,47.1,57.8376
2011,GT,0.6329,0.6595000000000001,45.7335,55.1451
2012,GT,0.6274000000000001,0.6535000000000001,44.2141,52.9772
2013,GT,0.6284000000000001,0.6564,44.1379,53.4348
2014,GT,0.6209,0.6503,42.2207,51.4516
2015,GT,0.6238,0.6494,43.0797,51.2222
2016,GT,0.6243000000000001,0.6506000000000001,43.0163,51.3128
2017,GT,0.6235,0.6492,43.07550000000001,51.2619
2018,GT,0.6275000000000001,0.6533,44.0073,52.4558
2019,GT,0.6225,0.6493,42.8296,51.38
2020,GT,0.6392,0.673,48.3358,62.4044
2021,GT,0.6273000000000001,0.655,44.6026,54.2679
2022,GT,0.6154000000000001,0.6425000000000001,41.3635,49.6909
2023,GT,0.6154000000000001,0.6425000000000001,41.3717,49.6909
1980,GW,0.6253000000000001,0.6145,43.3217,40.9278
1981,GW,0.6253000000000001,0.6145,43.3207,40.9278
1982,GW,0.6248,0.6145,43.18230000000001,40.9278
1983,GW,0.6245,0.6145,43.1209,40.9278
1984,GW,0.624,0.6145,42.9942,40.9278
1985,GW,0.6243000000000001,0.6145,43.0647,40.9278
1986,GW,0.6241,0.6145,43.0104,40.9278
1987,GW,0.6251,0.6145,43.2605,40.9278
1988,GW,0.6256,0.6145,43.3971,40.9278
1989,GW,0.6257,0.6145,43.4113,40.9278
1990,GW,0.6254000000000001,0.6145,43.3304,40.9278
1991,GW,0.6261,0.6145,43.5018,40.9278
1992,GW,0.6265000000000001,0.6145,43.6093,40.9278
1993,GW,0.6268,0.6145,43.6707,40.9278
1994,GW,0.6182000000000001,0.6059,41.4493,38.9168
1995,GW,0.6112000000000001,0.5973,39.7349,37.0347
1996,GW,0.6033000000000001,0.5888,37.9005,35.2694
1997,GW,0.5953,0.5802,36.1661,33.6104
1998,GW,0.5875,0.5716,34.5742,32.0484
1999,GW,0.5792,0.5630000000000001,32.9572,30.575
2000,GW,0.5692,0.5544,31.149,29.183
2001,GW,0.5613,0.5459,29.7859,27.8658
2002,GW,0.5534,0.5373,28.507,26.6175
2003,GW,0.5535,0.5369,28.5242,26.5651
2004,GW,0.5527000000000001,0.5365,28.4106,26.5127
2005,GW,0.5523,0.536,28.3422,26.4604
2006,GW,0.552,0.5356000000000001,28.3034,26.4083
2007,GW,0.5517000000000001,0.5352,28.2512,26.3562
2008,GW,0.5509000000000001,0.5348,28.1423,26.3043
2009,GW,0.5501,0.5344,28.0245,26.2524
2010,GW,0.5501,0.5339,28.0203,26.2007
2011,GW,0.549,0.5335,27.8667,26.1491
2012,GW,0.5482,0.5331,27.7405,26.0975
2013,GW,0.5478000000000001,0.5327000000000001,27.6763,26.0461
2014,GW,0.5488000000000001,0.5323,27.8319,25.9948
2015,GW,0.5492,0.5318,27.8993,25.9436
2016,GW,0.5495,0.5314,27.9445,25.8925
2017,GW,0.5488000000000001,0.531,27.8455,25.8414
2018,GW,0.5484,0.5306000000000001,27.7842,25.7905
2019,GW,0.5428000000000001,0.5248,26.9591,25.0318
2020,GW,0.534,0.5191,25.7151,24.2932
2021,GW,0.5286000000000001,0.5133,24.9835,23.5739
2022,GW,0.529,0.5133,25.0253,23.5739
2023,GW,0.529,0.5133,25.0249,23.5739
1980,GY,0.6499,0.6777000000000001,53.12580000000001,65.09870000000001
1981,GY,0.6475000000000001,0.6777000000000001,52.1785,65.09870000000001
1982,GY,0.6425000000000001,0.6777000000000001,50.5442,65.09870000000001
1983,GY,0.6427,0.6777000000000001,50.542,65.09870000000001
1984,GY,0.6428,0.6777000000000001,50.5947,65.09870000000001
1985,GY,0.6421,0.6777000000000001,50.3915,65.09870000000001
1986,GY,0.6478,0.6777000000000001,52.296,65.09870000000001
1987,GY,0.6533,0.6777000000000001,54.2609,65.09870000000001
1988,GY,0.649,0.6777000000000001,52.643,65.09870000000001
1989,GY,0.6578,0.6777000000000001,55.8961,65.09870000000001
1990,GY,0.6325000000000001,0.6777000000000001,47.0074,65.09870000000001
1991,GY,0.6449,0.6777000000000001,50.9739,65.09870000000001
1992,GY,0.621,0.6777000000000001,43.7031,65.09870000000001
1993,GY,0.6253000000000001,0.6777000000000001,44.9662,65.09870000000001
1994,GY,0.635,0.6777000000000001,47.9888,65.09870000000001
1995,GY,0.6282,0.6777000000000001,45.9271,65.09870000000001
1996,GY,0.6259,0.6777000000000001,45.2832,65.09870000000001
1997,GY,0.6329,0.6777000000000001,47.3881,65.09870000000001
1998,GY,0.6334000000000001,0.6777000000000001,47.654,65.09870000000001
1999,GY,0.635,0.6777000000000001,48.1555,65.09870000000001
2000,GY,0.6266,0.6777000000000001,45.5444,65.09870000000001
2001,GY,0.6377,0.687,49.0218,69.6958
2002,GY,0.6312,0.6859000000000001,47.0224,69.20830000000001
2003,GY,0.6278,0.6809000000000001,45.4663,65.3178
2004,GY,0.6237,0.6762,44.2084,62.97940000000001
2005,GY,0.6219,0.6766,43.9504,63.5544
2006,GY,0.6403,0.6723,48.5139,60.9603
2007,GY,0.6517000000000001,0.6794,51.47040000000001,63.2056
2008,GY,0.6486000000000001,0.6755,50.6361,61.6979
2009,GY,0.6392,0.6676000000000001,47.9917,58.9222
2010,GY,0.6376000000000001,0.6661,47.1835,57.8376
2011,GY,0.6301,0.6595000000000001,44.8917,55.1451
2012,GY,0.6283000000000001,0.6535000000000001,44.4452,52.9772
2013,GY,0.6285000000000001,0.6564,44.1292,53.4348
2014,GY,0.6192000000000001,0.6503,41.693,51.4516
2015,GY,0.6166,0.6494,41.0859,51.2222
2016,GY,0.6146,0.6506000000000001,40.36810000000001,51.3128
2017,GY,0.6081,0.6492,39.0973,51.2619
2018,GY,0.6086,0.6533,39.0485,52.4558
2019,GY,0.6016,0.6493,37.6358,51.38
2020,GY,0.6216,0.673,43.1493,62.4044
2021,GY,0.6029,0.655,38.2802,54.2679
2022,GY,0.5853,0.6425000000000001,34.5995,49.6909
2023,GY,0.5850000000000001,0.6425000000000001,34.541,49.6909
1980,HK,0.5077,0.4796,21.5493,19.6579
1981,HK,0.4975,0.4796,20.551,19.6579
1982,HK,0.4951,0.4878,20.4652,20.3692
1983,HK,0.4961,0.4945000000000001,20.6929,20.9613
1984,HK,0.4988,0.5002,21.0617,21.4912
1985,HK,0.4953,0.5053,20.8125,21.9682
1986,HK,0.4979,0.5099,21.1544,22.4038
1987,HK,0.5106,0.5229,22.5186,23.8871
1988,HK,0.5175000000000001,0.5317000000000001,23.3116,24.9762
1989,HK,0.5196000000000001,0.5381,23.5802,25.8084
1990,HK,0.5222,0.543,23.9057,26.4651
1991,HK,0.5286000000000001,0.5468000000000001,24.6968,26.9978
1992,HK,0.5206000000000001,0.5415,23.7129,26.281
1993,HK,0.5151,0.5374,23.0523,25.7193
1994,HK,0.5118,0.534,22.6391,25.2664
1995,HK,0.5082,0.5312,22.2147,24.8937
1996,HK,0.5089,0.5287000000000001,22.2759,24.5585
1997,HK,0.5157,0.5345,23.0847,25.3363
1998,HK,0.516,0.5401,23.1688,26.1218
1999,HK,0.5243,0.5456,24.2067,26.9156
2000,HK,0.5254,0.5509000000000001,24.3765,27.7179
2001,HK,0.5311,0.5554,25.1376,28.4316
2002,HK,0.5429,0.5675,26.746,30.378
2003,HK,0.5519000000000001,0.5781000000000001,28.0599,32.2284
2004,HK,0.5616,0.5881000000000001,29.5726,34.0799
2005,HK,0.5735,0.5975,31.5362,35.9326
2006,HK,0.5764,0.6062000000000001,32.0507,37.7808
2007,HK,0.5788,0.6066,32.4886,37.8848
2008,HK,0.5798,0.607,32.6521,37.9832
2009,HK,0.5794,0.6073000000000001,32.5675,38.0769
2010,HK,0.5806,0.6076,32.8107,38.166
2011,HK,0.5738,0.6079,31.6112,38.2459
2012,HK,0.5685,0.6045,30.7262,37.5004
2013,HK,0.5651,0.6011000000000001,30.1764,36.79660000000001
2014,HK,0.5640000000000001,0.5978,30.0406,36.1353
2015,HK,0.5559000000000001,0.5947,28.7829,35.5129
2016,HK,0.558,0.5917,29.1336,34.9234
2017,HK,0.5589000000000001,0.5917,29.2691,34.9234
2018,HK,0.5549000000000001,0.5917,28.6713,34.9234
2019,HK,0.5514,0.5917,28.1498,34.9234
2020,HK,0.5507000000000001,0.5917,28.0262,34.9234
2021,HK,0.5498000000000001,0.5917,27.8849,34.9234
2022,HK,0.5433,0.5917,26.9674,34.9234
2023,HK,0.543,0.5917,26.9286,34.9234
1980,HN,0.6598,0.6777000000000001,56.3613,65.09870000000001
1981,HN,0.6605000000000001,0.6777000000000001,56.664,65.09870000000001
1982,HN,0.6584,0.6777000000000001,55.6778,65.09870000000001
1983,HN,0.658,0.6777000000000001,55.4061,65.09870000000001
1984,HN,0.6578,0.6777000000000001,55.2407,65.09870000000001
1985,HN,0.6581,0.6777000000000001,55.3192,65.09870000000001
1986,HN,0.6604,0.6777000000000001,56.309,65.09870000000001
1987,HN,0.6623,0.6777000000000001,57.15940000000001,65.09870000000001
1988,HN,0.6633,0.6777000000000001,57.64550000000001,65.09870000000001
1989,HN,0.6665,0.6777000000000001,59.3537,65.09870000000001
1990,HN,0.6629,0.6777000000000001,57.6337,65.09870000000001
1991,HN,0.6665,0.6777000000000001,59.39060000000001,65.09870000000001
1992,HN,0.6654,0.6777000000000001,58.9716,65.09870000000001
1993,HN,0.6645,0.6777000000000001,58.5636,65.09870000000001
1994,HN,0.6608,0.6777000000000001,56.737,65.09870000000001
1995,HN,0.6584,0.6777000000000001,55.92610000000001,65.09870000000001
1996,HN,0.66,0.6777000000000001,56.4683,65.09870000000001
1997,HN,0.6601,0.6777000000000001,56.4949,65.09870000000001
1998,HN,0.656,0.6777000000000001,54.7527,65.09870000000001
1999,HN,0.6547000000000001,0.6777000000000001,54.0345,65.09870000000001
2000,HN,0.6565000000000001,0.6777000000000001,54.7291,65.09870000000001
2001,HN,0.6703,0.687,60.3436,69.6958
2002,HN,0.6693,0.6859000000000001,60.0229,69.20830000000001
2003,HN,0.6636000000000001,0.6809000000000001,56.7438,65.3178
2004,HN,0.6576000000000001,0.6762,54.4553,62.97940000000001
2005,HN,0.6536000000000001,0.6766,53.188,63.5544
2006,HN,0.6457,0.6723,50.0259,60.9603
2007,HN,0.6493,0.6794,50.6456,63.2056
2008,HN,0.6467,0.6755,49.9926,61.6979
2009,HN,0.6375000000000001,0.6676000000000001,47.4292,58.9222
2010,HN,0.635,0.6661,46.3585,57.8376
2011,HN,0.6255000000000001,0.6595000000000001,43.703,55.1451
2012,HN,0.621,0.6535000000000001,42.5289,52.9772
2013,HN,0.6212,0.6564,42.27820000000001,53.4348
2014,HN,0.6175,0.6503,41.4063,51.4516
2015,HN,0.6189,0.6494,41.8594,51.2222
2016,HN,0.6179,0.6506000000000001,41.3928,51.3128
2017,HN,0.6184000000000001,0.6492,41.8028,51.2619
2018,HN,0.6219,0.6533,42.6125,52.4558
2019,HN,0.6191,0.6493,42.0127,51.38
2020,HN,0.6417,0.673,49.3158,62.4044
2021,HN,0.6237,0.655,43.6096,54.2679
2022,HN,0.6141,0.6425000000000001,41.0488,49.6909
2023,HN,0.6141,0.6425000000000001,41.0535,49.6909
